Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,OBV
2024-12-05,540.6,540.6,523.0,525.0,61452.0,544.8714285714285,541.7226832207152,14.119922626737278,-660541.0
2024-12-08,526.0,526.0,513.5,514.5,76545.0,541.4714285714285,538.0929921246199,11.736334402503019,-737086.0
2024-12-09,505.0,516.9,505.0,510.0,54624.0,537.9142857142857,534.3472598413373,11.335403724243804,-791710.0
2024-12-10,510.0,514.0,505.0,508.1,51966.0,534.4214285714286,530.8476251958257,11.496062989591366,-843676.0
2024-12-11,508.0,529.8,506.1,528.0,70328.0,532.5857142857143,530.4679418363822,33.95755305274146,-773348.0
2024-12-12,535.0,538.5,518.3,520.0,56954.0,529.8714285714285,529.072216258198,27.32696896918165,-830302.0
2024-12-16,520.0,524.0,509.7,512.9,47147.0,527.3928571428571,526.9159207571049,28.447204963996725,-877449.0
2024-12-17,513.0,518.0,509.1,512.0,53169.0,525.0357142857143,524.9271313228243,29.06091370042064,-930618.0
2024-12-18,501.8,520.4,501.8,511.8,57475.0,522.45,523.1768471464477,26.18421052149236,-988093.0
2024-12-19,512.0,514.0,508.0,508.0,73723.0,520.1642857142857,521.1532675269214,27.715877431921683,-1061816.0
2024-12-22,497.9,511.0,497.9,502.9,67080.0,517.8,518.7194985233318,27.297668033166403,-1128896.0
2024-12-23,502.9,502.9,498.0,501.0,86473.0,515.4428571428572,516.3568987202209,27.335164829908052,-1215369.0
2024-12-24,503.0,506.0,499.1,501.0,66517.0,513.2285714285714,514.3093122241914,28.10734462721041,-1215369.0
2024-12-26,511.0,511.0,498.0,502.0,127622.0,511.2285714285714,512.6680705942993,29.942693403736413,-1087747.0
2024-12-29,504.1,508.9,499.0,502.7,64296.0,509.6357142857143,511.3389945150594,32.97709922959267,-1023451.0
2024-12-31,512.7,512.7,498.0,502.0,53222.0,508.7428571428572,510.09379524638484,38.77917413747021,-1076673.0
2025-01-01,502.0,502.9,500.0,501.4,29808.0,508.12857142857143,508.9346225468669,41.69884168757171,-1106481.0
2025-01-02,502.0,502.0,499.0,499.3,43634.0,507.5,507.6500062072846,41.53846152727809,-1150115.0
2025-01-05,502.0,504.0,498.0,499.0,67379.0,505.42857142857144,506.4966720463134,5.246913577979697,-1217494.0
2025-01-06,501.5,501.5,498.0,499.0,102420.0,503.92857142857144,505.4971157734716,6.967213110756475,-1217494.0
