Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,OBV
2024-11-28,335.0,335.0,326.1,329.5,35698.0,330.8357142857143,330.33243727844837,31.372549002383693,77922.0
2024-12-01,336.0,336.0,324.5,326.3,36999.0,329.92857142857144,329.79477897465523,27.874564446332982,40923.0
2024-12-02,322.8,329.0,322.0,326.0,78326.0,328.92857142857144,329.2888084447012,24.99999998749999,-37403.0
2024-12-03,332.5,332.5,320.3,324.8,21927.0,328.17857142857144,328.69030065207437,28.57142855510203,-59330.0
2024-12-04,331.2,331.2,320.6,324.0,24433.0,327.39285714285717,328.0649272317978,27.99999998432,-83763.0
2024-12-05,323.9,323.9,317.0,320.0,46163.0,326.25,326.9896036008915,21.42857141785713,-129926.0
2024-12-08,315.0,320.0,305.1,308.9,82416.0,324.38571428571424,324.577656454106,15.748031490276304,-212342.0
2024-12-09,306.0,311.9,304.5,307.9,29981.0,323.0214285714286,322.35396892689187,19.292604492922933,-242323.0
2024-12-10,309.0,309.8,301.0,307.0,75207.0,321.81428571428575,320.30677306997296,20.76124566468316,-317530.0
2024-12-11,313.1,314.0,305.1,313.8,39339.0,321.12142857142857,319.4392033273099,36.260623215080784,-278191.0
2024-12-12,320.0,320.0,310.0,310.1,34515.0,320.12857142857143,318.19397621700193,31.948051936434496,-312706.0
2024-12-16,305.0,309.8,304.2,309.0,43002.0,318.9142857142857,316.96811272140167,27.393617011076856,-355708.0
2024-12-17,305.2,310.9,305.2,308.5,19018.0,317.4857142857143,315.83903102521475,21.91011235093424,-374726.0
2024-12-18,311.0,314.0,304.0,313.9,30048.0,316.40714285714284,315.58049355518614,31.358024680518184,-344678.0
2024-12-19,307.7,310.0,300.0,309.0,44686.0,314.9428571428571,314.7030944144947,27.17149219642758,-389364.0
2024-12-22,309.0,309.0,300.0,306.0,33147.0,313.49285714285713,313.5426818258954,27.293064868409303,-422511.0
2024-12-23,311.8,311.8,298.0,304.0,67555.0,311.9214285714285,312.2703242491093,26.293103440342577,-490066.0
2024-12-24,309.3,310.0,301.0,308.0,30557.0,310.72142857142853,311.7009476825614,32.92682925892325,-459509.0
2024-12-26,310.0,315.0,302.1,311.4,57848.0,309.82142857142856,311.6608213248865,37.83783782761135,-401661.0
2024-12-29,310.0,311.5,303.0,306.0,22355.0,308.82142857142856,310.906045148235,36.842105253462584,-424016.0
2024-12-31,306.0,306.0,296.1,299.8,28020.0,308.17142857142863,309.42523912847037,40.579710133165314,-452036.0
2025-01-01,298.6,301.0,296.0,298.0,25362.0,307.4642857142857,307.901873911341,39.91853359350592,-477398.0
2025-01-02,300.0,300.0,295.5,297.0,18216.0,306.75,306.44829072316224,39.837398362647875,-495614.0
2025-01-05,295.3,297.0,294.6,297.0,25876.0,305.55,305.18851862674063,30.188679235315007,-495614.0
2025-01-06,293.2,302.0,293.2,300.0,37603.0,304.8285714285715,304.4967161431752,37.889688236679675,-458011.0
2025-01-07,304.0,304.0,296.0,300.0,19715.0,304.1857142857143,303.89715399075186,38.91625614421604,-458011.0
2025-01-08,306.0,306.0,299.0,300.0,13697.0,303.5785714285715,303.3775334586516,39.40149624559546,-458011.0
2025-01-12,300.0,303.0,294.6,295.0,16009.0,302.2285714285714,302.26052899749806,26.196473542399218,-474020.0
2025-01-13,295.0,299.0,294.1,295.5,49316.0,301.2642857142857,301.35912513116494,30.878186956592188,-424704.0
2025-01-15,296.0,297.9,290.1,293.0,33759.0,300.3357142857143,300.24457511367626,31.321839067859003,-458463.0
2025-01-16,291.1,295.0,287.5,290.0,55630.0,299.3357142857143,298.8786317651861,30.44692736239503,-514093.0
2025-01-19,287.0,290.2,285.0,290.2,20388.0,298.0642857142857,297.72148086316133,22.187499990292906,-493705.0
2025-01-20,290.2,290.2,280.0,281.0,48103.0,295.89285714285717,295.49195008140646,9.788359784734439,-541808.0
2025-01-21,281.0,283.0,276.6,277.9,30934.0,293.8857142857143,293.1463567372189,10.422535207157267,-572742.0
2025-01-22,277.0,296.8,275.0,284.9,80035.0,292.82142857142856,292.0468425055897,29.476584010670138,-492707.0
2025-01-23,285.0,290.0,278.0,282.0,66965.0,291.67857142857144,290.70726350484443,28.6096256577397,-559672.0
2025-01-26,277.0,284.0,275.1,277.0,45539.0,290.25,288.8796283708652,25.84541061927932,-605211.0
2025-01-27,277.0,279.0,272.2,274.0,48660.0,288.60714285714283,286.8956779214165,24.09909909150028,-653871.0
2025-01-28,274.0,286.0,272.0,286.0,87577.0,287.60714285714283,286.776254198561,36.89138575811836,-566294.0
2025-02-02,286.0,289.0,274.7,286.0,97466.0,286.60714285714283,286.67275363875285,36.89138575811836,-566294.0
2025-02-03,288.0,291.0,282.0,285.0,89950.0,285.5357142857143,286.4497198202525,36.21323528479806,-656244.0
2025-02-04,289.9,292.0,281.0,283.0,68979.0,284.67857142857144,285.9897571775522,38.32684823858801,-725223.0
2025-02-05,287.6,287.6,280.0,283.7,59555.0,283.8357142857143,285.68445622054526,38.565891462404586,-665668.0
2025-02-06,287.9,287.9,279.1,280.0,61646.0,282.90714285714284,284.9265287244726,37.689393929400524,-727314.0
2025-02-09,275.0,290.7,275.0,278.2,54785.0,282.06428571428575,284.0296582278762,38.565891462404586,-782099.0
2025-02-10,275.0,283.7,275.0,279.5,37347.0,281.3,283.4257037974927,39.848197332867656,-744752.0
2025-02-11,274.0,284.0,274.0,278.9,26966.0,281.15,282.82227662449367,47.61904760393043,-771718.0
2025-02-12,274.0,285.0,274.0,278.2,35966.0,281.1714285714286,282.2059730745612,50.359712213308505,-807684.0
2025-02-13,275.0,280.0,275.0,277.0,12559.0,280.60714285714283,281.51184333128634,38.99721446947186,-820243.0
2025-02-16,275.7,283.4,275.7,280.8,53468.0,280.5214285714286,281.41693088711486,48.369565198989854,-766775.0
2025-02-17,277.0,289.6,277.0,288.4,48450.0,281.3357142857143,282.3480067688329,64.46700505323506,-718325.0
2025-02-18,294.1,294.1,284.1,289.0,75891.0,282.40714285714284,283.2349391996552,70.27027024368152,-642434.0
2025-02-20,284.0,290.0,283.3,286.4,20109.0,282.43571428571425,283.6569473063678,50.72463765542949,-662543.0
2025-02-23,281.0,298.0,281.0,288.0,65898.0,282.5785714285714,284.2360209988521,53.424657508632,-596645.0
2025-02-24,282.3,295.0,282.3,288.0,81645.0,282.79285714285714,284.73788486567184,55.3191489087068,-596645.0
2025-02-25,282.3,293.6,281.0,290.0,37722.0,283.29285714285714,285.43950021691563,62.411347486746116,-558923.0
2025-02-27,295.0,304.0,293.5,300.9,177270.0,284.5214285714286,287.5009001879935,72.39583330693898,-381653.0
2025-03-02,294.9,310.0,294.9,309.0,103551.0,286.59285714285716,290.36744682959437,83.87850464546025,-278102.0
2025-03-03,313.0,313.0,300.0,304.0,92050.0,288.43571428571425,292.18512058564846,78.04347823711718,-370152.0
2025-03-04,298.0,314.0,298.0,305.0,129395.0,290.25714285714287,293.8937711742287,77.89934352099361,-240757.0
2025-03-05,311.0,311.0,296.0,298.0,56250.0,291.62142857142857,294.4412683509982,68.33013433864451,-297007.0
2025-03-06,303.5,303.5,295.7,296.9,26390.0,292.95714285714286,294.76909923753175,67.80952379144124,-323397.0
2025-03-09,296.9,297.0,290.0,292.0,56873.0,294.0285714285714,294.3998860058608,63.34519571375741,-380270.0
2025-03-10,294.8,295.0,286.0,289.5,22408.0,294.65,293.74656787174604,57.923497252988525,-402678.0
2025-03-11,285.5,292.0,285.5,289.7,31813.0,294.74285714285713,293.20702548884657,51.368421037491416,-370865.0
2025-03-12,290.0,294.0,288.0,291.9,10392.0,294.95,293.032755423667,52.953156807711906,-360473.0
2025-03-16,286.1,295.8,285.0,290.0,31716.0,295.20714285714286,292.6283880338448,53.71900824892428,-392189.0
2025-03-17,294.8,294.8,284.3,289.0,13819.0,295.2785714285714,292.1446029626655,51.04602508965179,-406008.0
2025-03-18,294.7,294.7,286.1,288.0,12984.0,295.2785714285714,291.59198923431006,49.999999985655734,-418992.0
