Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,OBV
2024-11-28,239.0,241.0,236.0,237.0,97490.0,250.33571428571426,247.48720601422107,18.598382742307848,-348393.0
2024-12-01,237.0,237.0,232.0,233.0,75953.0,248.38571428571427,245.55557854565828,16.78832116216452,-424346.0
2024-12-02,237.6,237.6,229.0,229.4,148285.0,246.15714285714284,243.4015014062372,14.86486486017769,-572631.0
2024-12-03,230.0,232.0,228.0,228.5,120563.0,243.92142857142855,241.41463455207224,14.831460669491165,-693194.0
2024-12-04,233.0,233.0,225.5,228.2,147819.0,242.00714285714284,239.65268327846263,16.499999994224936,-841013.0
2024-12-05,228.3,230.0,225.4,225.8,137659.0,239.80714285714285,237.80565884133426,12.254901956579104,-978672.0
2024-12-08,226.0,226.0,220.0,221.9,197930.0,237.28571428571428,235.68490432915638,9.977324259871097,-1176602.0
2024-12-09,224.9,224.9,220.0,221.0,97044.0,234.78571428571428,233.72691708526887,10.04566209724564,-1273646.0
2024-12-10,222.0,224.7,220.0,221.7,76310.0,232.27142857142857,232.12332814056637,9.6330275198426,-1197336.0
2024-12-11,224.0,235.0,221.0,232.5,168543.0,230.66428571428574,232.17355105515753,28.57142856380952,-1028793.0
2024-12-12,237.1,237.1,226.0,226.0,166841.0,229.89285714285714,231.35041091446985,36.76470586973759,-1195634.0
2024-12-16,227.0,227.9,222.5,224.0,95717.0,229.07142857142858,230.37035612587388,36.14457830105967,-1291351.0
2024-12-17,224.0,239.0,220.1,228.0,117092.0,228.28571428571428,230.05430864242405,36.90476189246032,-1174259.0
2024-12-18,230.0,230.0,223.9,224.3,71990.0,227.23571428571427,229.28706749010084,33.916849004927016,-1246249.0
2024-12-19,226.0,226.3,221.0,222.0,72133.0,226.16428571428574,228.31545849142074,33.69565216365784,-1318382.0
2024-12-22,217.6,223.9,217.6,218.5,94349.0,225.12857142857143,227.00673069256464,34.06593405545223,-1412731.0
2024-12-23,220.5,231.8,218.0,229.5,76892.0,225.1357142857143,227.33916660022268,50.094517945154564,-1335839.0
2024-12-24,230.0,230.5,225.5,227.0,88682.0,225.02857142857144,227.29394438685966,48.62385319851864,-1424521.0
2024-12-26,227.0,238.0,225.0,233.0,159743.0,225.37142857142857,228.05475180194506,53.98671095090011,-1264778.0
2024-12-29,233.1,237.5,229.0,229.5,131859.0,225.6357142857143,228.24745156168572,53.017944522964896,-1396637.0
2024-12-31,234.0,234.0,223.7,227.0,103637.0,226.0,228.08112468679428,54.25709514591654,-1500274.0
2025-01-01,225.0,228.0,225.0,225.1,39532.0,226.29285714285714,227.6836413952217,53.36617404356114,-1539806.0
