Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,OBV
2024-11-28,615.0,615.0,606.5,610.0,28630.0,610.7928571428572,610.0696810505164,51.78875637606402,103728.0
2024-12-01,622.2,622.2,600.0,605.6,70606.0,610.6285714285715,609.4737235771142,48.177496027345754,33122.0
2024-12-02,610.0,610.0,600.0,603.5,42293.0,609.5214285714286,608.6772271001657,35.67467651572187,-9171.0
2024-12-03,608.0,608.5,598.0,605.9,38721.0,608.5571428571428,608.306930153477,37.96791442902759,29550.0
2024-12-04,618.0,618.0,599.0,607.0,46471.0,608.342857142857,608.13267279968,46.86192467246721,76021.0
2024-12-05,601.0,601.0,591.0,594.0,42910.0,606.9142857142857,606.2483164263894,32.394366189198564,33111.0
2024-12-08,588.0,593.0,583.0,589.0,46027.0,605.5571428571428,603.9485409028707,32.97491038599195,-12916.0
2024-12-09,585.0,590.0,580.2,590.0,15252.0,604.4857142857143,602.0887354491546,36.059479544519824,2336.0
2024-12-10,592.9,592.9,580.1,583.0,26101.0,602.5642857142857,599.5435707226006,25.939177095471408,-23765.0
2024-12-11,582.1,599.9,581.0,599.9,18246.0,602.0571428571428,599.591094626254,44.92131615695422,-5519.0
2024-12-12,610.0,610.0,591.0,596.0,15579.0,601.4142857142857,599.1122820094201,43.732590520720656,-21098.0
2024-12-16,596.0,600.0,585.3,591.0,17474.0,600.1285714285714,598.0306444081641,37.63736263012468,-38572.0
2024-12-17,586.0,589.0,585.1,588.5,14339.0,598.4571428571428,596.7598918204089,33.839778998981274,-52911.0
2024-12-18,590.0,598.9,588.0,588.0,25395.0,596.5285714285714,595.5919062443544,30.659025781816226,-78306.0
2024-12-19,586.0,596.8,585.0,590.0,29508.0,595.1,594.8463187451072,35.02994011241887,-48798.0
2024-12-22,578.2,594.0,578.2,585.0,18426.0,593.6285714285714,593.5334762457595,34.718100882996225,-67224.0
2024-12-23,582.0,585.0,580.5,583.0,18544.0,592.1642857142857,592.129012746325,34.769687957105845,-85768.0
2024-12-24,583.0,589.9,578.0,580.0,34253.0,590.3142857142857,590.5118110468151,30.92783504516953,-120021.0
2024-12-26,580.0,589.0,576.1,584.9,49421.0,588.7357142857144,589.7635695739064,34.58856345210262,-70600.0
2024-12-29,585.0,589.9,580.0,583.0,16501.0,587.95,588.8617602973856,40.924092399786495,-87101.0
2024-12-31,583.0,584.0,575.0,581.0,20593.0,587.3785714285715,587.8135255910676,43.055555545090655,-107694.0
2025-01-01,580.0,585.0,576.1,580.0,25089.0,586.6642857142858,586.7717221789253,41.31944443440151,-132783.0
2025-01-02,584.9,584.9,578.0,578.0,24063.0,586.3071428571429,585.6021592217353,45.24714827693041,-156846.0
2025-01-05,570.0,581.4,570.0,580.0,14606.0,584.8857142857142,584.8552046588372,23.60742704693621,-142240.0
2025-01-06,577.0,585.9,577.0,582.4,25081.0,583.9142857142857,584.527844037659,31.215469601187323,-117159.0
2025-01-07,581.0,587.1,581.0,586.9,10458.0,583.6214285714285,584.8441314993045,44.25770306387649,-106701.0
