Date,Open,High,Low,Close,Volume,SMA,EMA,RSI,OBV
2024-12-05,245.0,254.0,245.0,250.0,55975.0,255.15714285714284,254.8575560985003,32.69230767470414,-91514.0
2024-12-08,254.9,254.9,241.6,245.2,64583.0,254.17142857142858,253.5698819520336,27.597402584858315,-156097.0
2024-12-09,240.3,250.0,240.3,241.8,40618.0,252.87857142857143,252.00056435842913,22.822822813227702,-196715.0
2024-12-10,237.0,245.0,237.0,239.8,29822.0,251.72142857142856,250.3738224439719,24.20382164525948,-226537.0
2024-12-11,244.5,248.0,235.0,248.0,39926.0,251.29285714285714,250.05731278477566,42.021276580098466,-186611.0
2024-12-12,252.9,252.9,241.0,247.0,28762.0,250.93571428571428,249.64967108013892,43.16939889059094,-215373.0
2024-12-16,248.0,250.0,239.0,239.9,36159.0,250.07142857142858,248.34971493612042,36.15560639573964,-251532.0
2024-12-17,238.0,242.0,236.0,240.0,41553.0,248.95714285714286,247.23641961130437,30.597014914717477,-209979.0
2024-12-18,240.0,241.8,235.6,236.0,43424.0,247.52857142857144,245.73823032979712,27.168949763005372,-253403.0
2024-12-19,232.0,239.8,230.5,232.0,63726.0,245.55714285714288,243.9064662858242,18.778280537038526,-317129.0
2024-12-22,227.4,232.0,226.0,229.0,51171.0,243.4857142857143,241.9189374477143,18.201754380376627,-368300.0
2024-12-23,229.0,234.0,228.0,234.0,39514.0,241.89285714285714,240.8630791213524,27.198364000393084,-328786.0
2024-12-24,229.4,237.0,229.4,237.0,39695.0,240.69285714285712,240.34800190517208,32.99595140765295,-289091.0
2024-12-26,233.0,247.0,232.0,241.9,82325.0,240.1142857142857,240.5549349844825,41.9801980081639,-206766.0
2024-12-29,242.0,245.0,237.0,239.1,50005.0,239.33571428571432,240.36094365321816,39.774859276606975,-256771.0
2024-12-31,234.4,240.5,234.4,239.0,43032.0,238.89285714285714,240.17948449945575,43.621399164388905,-299803.0
2025-01-01,236.0,240.0,235.0,238.0,23755.0,238.62142857142857,239.88888656619497,45.887445873540585,-323558.0
2025-01-02,235.0,242.0,234.1,242.0,32859.0,238.77857142857144,240.170368357369,52.28215766116285,-290699.0
2025-01-05,237.2,240.0,237.2,240.0,48522.0,238.20714285714286,240.14765257638646,40.47619046269841,-339221.0
2025-01-06,236.1,243.0,236.1,242.9,38448.0,237.91428571428574,240.51463223286828,45.33029611310652,-300773.0
2025-01-07,240.0,242.0,239.0,241.9,33053.0,238.05714285714288,240.6993479351525,52.64550262600431,-333826.0
2025-01-08,246.7,246.7,238.0,240.8,21201.0,238.1142857142857,240.71276821046553,51.03092781663834,-355027.0
2025-01-12,244.5,244.5,236.0,239.0,13059.0,238.32857142857142,240.4843991157368,54.09836063504434,-368086.0
2025-01-13,239.9,239.9,232.0,233.6,20331.0,238.44285714285712,239.56647923363857,52.10526313869804,-388417.0
2025-01-15,233.6,235.0,227.6,232.7,32959.0,238.70714285714286,238.65094866915345,55.15320332111015,-421376.0
2025-01-16,236.0,236.0,224.7,229.6,67113.0,238.39285714285714,237.44415551326634,43.529411746782,-488489.0
2025-01-19,225.1,229.4,225.0,227.9,20980.0,237.74285714285716,236.17160144483083,36.085626895865495,-509469.0
2025-01-20,230.0,234.5,225.4,227.0,29215.0,236.67857142857142,234.94872125218671,24.04181183496219,-538684.0
2025-01-21,225.6,229.0,223.0,227.0,20167.0,235.81428571428572,233.8888917518952,26.640926626526152,-538684.0
2025-01-22,223.1,235.0,222.5,229.0,63623.0,235.1,233.23703951830916,32.014388473086285,-475061.0
2025-01-23,232.0,233.0,221.0,229.0,66296.0,234.45714285714286,232.67210091586796,33.20895520653265,-475061.0
2025-01-26,227.7,227.7,221.0,224.0,28132.0,233.17142857142858,231.51582079375225,17.62589927169921,-503193.0
2025-01-27,228.0,228.0,221.0,223.0,37967.0,231.95714285714286,230.38037802125194,18.283582080001125,-541160.0
2025-01-28,222.9,224.0,220.1,223.0,62008.0,230.53571428571428,229.39632761841835,8.368200831918202,-541160.0
2025-02-02,219.0,237.3,219.0,237.3,89930.0,230.20714285714283,230.45015060262926,43.81720428458493,-451230.0
2025-02-03,237.0,241.3,234.0,234.0,95737.0,229.72142857142856,230.92346385561203,41.37055836093431,-546967.0
2025-02-04,232.3,238.0,231.0,232.2,42350.0,229.2357142857143,231.09366867486378,41.37055836093431,-589317.0
2025-02-05,229.1,236.0,229.1,232.0,29232.0,229.1214285714286,231.21451285154862,47.66081869394002,-618549.0
2025-02-06,233.0,234.0,228.0,232.0,42283.0,229.07142857142858,231.31924447134216,48.94894892836982,-618549.0
2025-02-09,227.4,233.0,227.4,231.7,40057.0,229.22142857142856,231.3700118751632,53.44262292628862,-658606.0
2025-02-10,231.6,232.0,226.0,228.7,36233.0,229.2785714285714,231.01401029180812,51.257861612653734,-694839.0
2025-02-11,224.2,230.5,224.2,227.9,23245.0,229.34285714285713,230.59880891956703,51.41955833691251,-718084.0
2025-02-12,227.3,231.0,224.0,226.1,43126.0,229.2785714285714,229.99896773029144,48.65671639757629,-761210.0
2025-02-13,226.1,228.0,223.9,226.1,35149.0,229.07142857142858,229.4791053662526,45.396825376649026,-761210.0
2025-02-16,228.0,232.0,225.0,231.0,49866.0,229.21428571428572,229.68189131741894,52.74725272696534,-711344.0
2025-02-17,231.0,239.0,230.9,237.5,63404.0,230.17857142857142,230.72430580842976,67.8100263601757,-647940.0
2025-02-18,241.8,242.2,233.5,237.8,34238.0,231.23571428571427,231.66773170063914,69.89247309197594,-613702.0
2025-02-20,238.0,239.0,234.0,235.6,50714.0,232.13571428571427,232.19203414055391,65.98984769228784,-664416.0
2025-02-23,231.0,243.0,226.5,237.9,94609.0,232.17857142857142,232.95309625514673,51.094890484842004,-569807.0
2025-02-24,233.2,243.6,233.2,237.9,47156.0,232.45714285714286,233.61268342112717,58.09128627330796,-569807.0
2025-02-25,242.0,242.0,233.3,236.0,44532.0,232.72857142857143,233.93099229831023,57.851239635953846,-614339.0
2025-02-27,240.7,250.8,240.7,250.0,217800.0,234.0142857142857,236.07352665853554,73.68421049916894,-396539.0
2025-03-02,255.0,258.0,251.4,254.1,118646.0,235.59285714285713,238.47705643739747,76.24703085350451,-277893.0
2025-03-03,259.1,259.1,245.0,248.0,119094.0,236.75714285714284,239.74678224574447,67.0146137591189,-396987.0
2025-03-04,252.9,252.9,245.0,246.1,219869.0,238.0,240.5938779463119,68.58974356922528,-616856.0
2025-03-05,242.3,247.9,242.0,243.2,133436.0,239.09285714285716,240.94136088680364,65.64417176034723,-750292.0
2025-03-06,248.0,248.0,241.2,244.9,50984.0,240.43571428571428,241.46917943522982,69.26229506209687,-699308.0
2025-03-09,242.2,244.0,241.0,242.4,51706.0,241.59999999999997,241.59328884386585,65.88693955316924,-751014.0
2025-03-10,245.0,245.0,237.7,238.8,34471.0,242.15714285714284,241.22085033135042,57.799999983816,-785485.0
2025-03-11,240.9,255.5,235.0,239.0,60859.0,242.2642857142857,240.92473695383705,51.71624712301996,-724626.0
2025-03-12,236.2,258.0,236.1,241.0,44719.0,242.49285714285716,240.93477202665878,53.52422905838458,-679907.0
2025-03-16,245.7,245.7,236.2,239.0,44568.0,242.7357142857143,240.67680242310428,53.761061930250996,-724475.0
2025-03-17,235.0,243.6,235.0,237.0,29255.0,242.67142857142858,240.1865621000237,48.997772813230085,-753730.0
2025-03-18,241.7,241.7,234.1,237.8,33406.0,242.66428571428574,239.86835382002056,49.89059079434425,-720324.0
2025-03-19,234.1,256.0,234.1,237.0,62110.0,242.7357142857143,239.48590664401783,51.12107621713688,-782434.0
2025-03-20,236.0,237.9,234.3,235.79,59337.0,241.7207142857143,238.99311909148213,27.664256510930542,-841771.0
2025-03-23,235.5,236.5,230.0,232.94,57240.0,240.20928571428573,238.1860365459512,15.379581144786869,-899011.0
2025-03-24,229.3,235.6,229.3,234.42,25860.0,239.23928571428573,237.68389833982437,23.8242097018682,-873151.0
2025-03-25,231.0,232.0,229.8,230.2,27566.0,238.10357142857143,236.68604522784779,21.868365169633506,-900717.0
2025-03-26,226.5,234.5,226.5,232.82,39852.0,237.36214285714283,236.17057253080142,31.451036438873686,-860865.0
2025-03-27,237.4,237.4,232.7,234.59,31463.0,236.62571428571428,235.9598295266946,31.622103371026412,-829402.0
2025-03-30,234.5,241.9,234.5,237.98,84069.0,236.30999999999997,236.229185589802,42.363510691323775,-745333.0
2025-04-01,235.0,239.0,231.6,233.23,33602.0,235.91214285714287,235.8292941778284,40.744433347609736,-778935.0
2025-04-02,237.8,238.0,229.5,235.01,57567.0,235.62714285714287,235.72005495411793,43.700663068777715,-721368.0
